id|glyph|ann
2183.1|毁|壞也破也缺也虧也許委切十
2184.1|恚|怒恨也於避切二
2184.2|㜇|≆說文曰不≆說也
2185.1|睡|眠睡是僞切四
2185.2|瑞|祥瑞也符也應也≆說文曰以玉爲信又姓出姓苑
2185.3|𨿠|[雅烏/鴟鳥]別名又音垂
2185.4|䅜|小積
2186.1|馶|強也居企切二
2186.2|翨|鳥翮≆說文云鳥之彊羽猛者周禮翨氏掌攻猛鳥又音翅
2187.1|䄲|内也而瑞切一
2188.1|卶|充豉切有大慶也一
2189.1|䅗|禾四把也思累切二
2189.2|瀡|滑也
2190.1|娷|竹恚切飢聲二
2190.2|諈|諈諉累也
2191.1|瓗|玉名以睡切四
2191.2|纗|絃中絕也
2191.3|䜜|䜜恨也
2191.4|贀|贀㛪也
2192.1|諉|諈諉累也女恚切三
2192.2|㨅|内也又姓
2192.3|㢻|㢰㢻弓皃
2193.1|瞡|規恚切視也一
2194.1|𧙁|爭義切衣不展也二
2194.2|𤿙|𤿙皺皮不展也
2195.1|孈|呼恚切過也一
2196.1|㞆|跛也卿義切二
2196.2|掎|跛也≆說文曰偏引也又居綺切
2197.1|至|到也≆說文曰鳥飛从髙下至地也篆文象形脂利切十三
2197.2|摯|國名亦持也又姓左傳周禮▼禮字當删▲有摯荒
2197.3|贄|執贄也周禮云以禽作六贄以等諸臣孤執皮帛卿執羔大夫執鴈士執雉庶人執鶩工商執鷄本亦作摯
2197.4|鷙|擊鳥
2197.5|礩|柱下石又音質
2197.6|䥍|田器≆說文曰羊箠也端有鐵又先列切
2197.7|鴲|雀𪅏
2197.8|懥|[懥/懥]怒也
2197.9|䲀|魚名
2197.10|𩊝|杠絲名亦作𩊞
2197.11|𩊞|上同
2197.12|𢄢|禮巾
2197.13|𡠗|至也
2198.1|位|正也列也莅也中庭之左右謂之位于愧切一
2199.1|郿|縣名在岐州明祕切又音眉十
2199.2|媚|嫵媚
2199.3|魅|魑魅
2199.4|鬽|上同
2199.5|篃|竹名
2199.6|蝞|蝞似蝦寄生龜殼中食之益人顏色
2199.7|嚜|嚜杘小兒多詐獪
2199.8|䉋|笋冬生名
2199.9|煝|[◫火吉/焅]熱
2199.10|娓|從也又音眉音尾
2200.1|遂|達也進也成也安也止也往也從志也又州名又姓出姓苑徐醉切二十四
2200.2|彗|帚也一曰妖星又音歳又囚芮切
2200.3|隧|埏隧墓道也俗作𡑞
2200.4|襚|贈襚
2200.5|旞|羽繫旌上
2200.6|璲|玉也詩曰鞙鞙佩璲鄭𤣥謂以瑞玉爲佩
2200.7|檖|陽檖木名一曰赤羅子似梨小酢可食詩云隰有樹檖
2200.8|𣔾|上同
2200.9|𤓫|≆說文曰塞上亭守㷭[-/火]者
2200.10|𤎩|上同
2200.11|燧|上同又論語云鑚燧改火
2200.12|澻|田閒小溝
2200.13|䡵|輰䡵車也
2200.14|鐆|陽鐆可取火於日中
2200.15|鐩|上同
2200.16|穟|禾秀≆說文曰禾穗之皃
2200.17|𦼯|上同
2200.18|蔧|[玉/王]蔧草
2200.19|𦂁|佩玉[縁/𦂁]也
2200.20|㒸|從意也
2200.21|𥝩|禾稷成皃≆說文曰禾成秀人所收从爪禾
2200.22|穗|上同
2200.23|䉌|籧篨
2200.24|𩏚|囊組名或作[𨎥/韢]
2201.1|醉|≆說文曰醉卒也各卒其度量不至於亂也將遂切二
2201.2|檇|左氏傳曰越敗吳於檇李又遵爲切
2202.1|邃|深也逺也雖遂切九
2202.2|祟|禍祟
2202.3|誶|言也詩云歌以誶止
2202.4|粹|易曰純粹精也
2202.5|睟|視皃又潤澤皃
2202.6|𠭥|≆說文云楚人謂卜問吉凶曰𠭥
2202.7|賥|貨也
2202.8|譢|讓也諫也吿也問也
2202.9|𢢝|意思深也
2203.1|類|善也法也等也種也≆說文云種類相似唯犬爲甚从犬頪力遂切九
2203.2|淚|涕淚俗作㴃
2203.3|瓃|王器又力追切
2203.4|𦝭|血祭≆說文音律
2203.5|垒|垒塹也出字林
2203.6|蘱|爾雅曰蘱薡蕫郭璞云似蒲而細
2203.7|纍|係也
2203.8|䇐|臨也又力地切
2203.9|禷|祭名
2204.1|祕|密也神也視也勞也又姓西秦録有僕射祕宜俗作秘兵媚切十五
2204.2|毖|吿也愼也一曰逺也
2204.3|閟|閟閉
2204.4|轡|馬轡≆說文作𦆕
2204.5|柲|戟柄左傳有鏚柲
2204.6|鉍|上同
2204.7|泌|泉皃
2204.8|鄪|邑名在魯
2204.9|費|上同
2204.10|䀣|直視也
2204.11|䪐|弓絏
2204.12|邲|[邲/𠨘]好皃
2204.13|粊|惡米又魯東郊地名≆說文作䉾
2204.14|䉾|上同
2204.15|𡛗|女子
2205.1|匱|竭也乏也≆說文曰匣也又姓何氏姓苑云今廬江人求位切十一
2205.2|蕢|草器也
2205.3|臾|上同今作𠀐貴𠳋皆從之
2205.4|饋|餉也
2205.5|餽|上同
2205.6|𦆠|織餘
2205.7|櫃|櫃篋
2205.8|樻|木名又腫節名又口愧切
2205.9|鞼|繡韋也盾綴革也亦作𩏡
2205.10|簣|土籠
2205.11|𩌃|馬韁
2206.1|濞|水聲匹備切六
2206.2|嚊|喘聲
2206.3|䑄|盛肥
2206.4|㿙|氣滿
2206.5|𦤢|敗皃又魚名
2206.6|淠|水名在汝南
2207.1|備|備具也防也咸也皆也副也愼也成也又姓風俗通云宋封人備之後平祕切十七
2207.2|俻|俗
2207.3|𤰇|≆說文具也
2207.4|𤰈|古文
2207.5|𡚤|怒也又一曰迫也
2207.6|奰|牛具齒
2207.7|䑄|壯大
2207.8|糒|糗也
2207.9|犕|牛具齒
2207.10|絥|≆說文曰車絥也
2207.11|鞴|上同
2207.12|韍|[韍/𩎓]上同
2207.13|贔|贔屓壯士作力皃
2207.14|𣖾|木名出蜀其穗可食
2207.15|㣁|以筋帖弓
2207.16|𩇯|鳥如梟又[非/孚]尾切
2207.17|㸢|牑模
2208.1|媿|慙媿俱位切六愧聭
2208.2|愧|並上同
2208.3|聭|馬色淺黒
2208.4|謉|並上同
2208.5|騩|馬色淺黒
2208.6|䁛|大視
2209.1|帥|將帥也曹憲文字指歸云佩巾也所類切又所律切二
2209.2|率|鳥網也又所律切
2210.1|喟|大息也丘愧切又苦拜切九
2210.2|嘳|上同
2210.3|樻|樻[梧/椐]木腫節可爲杖
2210.4|䯣|膝加地也
2210.5|䰎|髻屈髮也
2210.6|腃|筋節急也
2210.7|䙡|紐也俗又作𧝷
2210.8|尯|㝿也
2210.9|𨌗|[𨌗/𡍦]地名在洛陽
2211.1|豷|豕息也許位切二
2211.2|燹|火也字統音銑
2212.1|嗜|嗜慾常利切六
2212.2|𩝙|[同上]
2212.3|𨢍|並上同
2212.4|視|看視又音是眎[眂/眡]
2212.5|眎|[同上]
2212.6|眂|[眂/眡]並古文
2213.1|利|吉也≆說文銛也亦州名華陽國志昔蜀王封弟於漢中号曰苴侯因命其邑曰葭萌秦滅蜀置巴蜀二郡先主改葭萌爲漢壽屬梓潼郡晉爲晉壽南齊分置東晉壽郡於烏奴今州城是又於其郡置西益州梁改爲黎州元帝又改爲利州又舎利獸名亦姓風俗通云漢有利乾爲中山相力至切八
2213.2|𥝤|[𥝤/𥝢]古文
2213.3|䬆|烈風≆說文音栗
2213.4|莅|臨也亦作[蒞/涖]
2213.5|涖|涖涖水聲
2213.6|痢|病也
2213.7|䚕|求也
2213.8|䇐|臨也
2214.1|膩|肥膩女利切四
2214.2|𦡸|上同出道書
2214.3|䁊|目深皃又一活切
2214.4|䣵|重釀酒也
2215.1|屁|氣下洩也匹寐切二
2215.2|䊧|上同
2216.1|劓|割鼻漢文帝除肉刑劓者笞三百魚器切一
2217.1|致|至也≆說文曰送詣也陟利切十五
2217.2|懫|止也
2217.3|疐|礙不行也又頓也詩曰載疐其尾疐跲也𢷟
2217.4|𢷐|並俗
2217.5|𨆫|並俗
2217.6|躓|礙也頓也≆說文跲也
2217.7|𨎌|車前重也
2217.8|輊|上同
2217.9|騺|馬腳屈也
2217.10|䞃|賑也亦貝也
2217.11|𣱐|[赴/仆]也又於進切
2217.12|懥|怒也恨也
2217.13|㨖|刺也又劫財也
2217.14|質|交質又物相贅又之日切
2217.15|駤|𩧅駤
2218.1|棄|≆說文捐也詰利切五
2218.2|弃|古文
2218.3|夡|夡多
2218.4|㞓|身欹坐一曰尻
2218.5|蟿|蟿螽蟲名
2219.1|緻|密也直利切十二
2219.2|稚|幼稚亦小也晚也又姓史記云湯後因國爲姓
2219.3|遟|待也又直尸切
2219.4|稺|晚禾
2219.5|𦃘|刺𦃘針縫也
2219.6|𩹈|魚名
2219.7|治|理也又直之切
2219.8|𠊷|會物
2219.9|𢴧|當也對也
2219.10|謘|語謘
2219.11|𩋩|履𩋩底也
2219.12|𦥐|上同
2220.1|寐|寢也卧也息也彌二切二
2220.2|媢|夫妬婦又音冒
2221.1|杘|籰柄也又嚜杘多詐丑利切八
2221.2|𣐉|上同
2221.3|誺|不知
2221.4|𦥊|叨𦥊也
2221.5|訵|隂知亦作呬
2221.6|𡳭|分蠶
2221.7|跮|跮踱乍前乍卻
2221.8|𧩼|𥬇也
2222.1|冀|九州名爾雅曰兩河閒曰冀州續漢書安平國故信都郡光武師[-/自]薊南行太守任光開門出迎今州城是又姓左傳晉大夫冀芮几利切八
2222.2|兾|上同見經典省
2222.3|覬|覬覦希望
2222.4|穊|稠也
2222.5|驥|騏驥
2222.6|𩥉|上同
2222.7|洎|肉汁又音臮
2222.8|懻|強力皃
2223.1|臮|衆與詞也[具/其]冀切七
2223.2|暨|及也至也与也
2223.3|鱀|魚名鼻在頟上又音忌
2223.4|洎|潤也及也
2223.5|垍|堅土
2223.6|塈|息也又仰塗也
2223.7|𣽍|水名
2224.1|悸|心動也其季切五
2224.2|𠊾|左右兩視也
2224.3|猤|壯勇皃
2224.4|痵|病中恐也
2224.5|𡬄|熟寐也
2225.1|翠|字林云青羽雀又翠微亦姓急就章有翠鴛鴦七醉切三
2225.2|濢|下濕
2225.3|臎|鳥尾上肉
2226.1|二|≆說文云地之數也而至切五
2226.2|弍|古文
2226.3|貳|副也亦攜貳變異也疑也敵也又姓後秦録有後魏平陽太守貳塵
2226.4|樲|酸棗
2226.5|髶|髮飾
2227.1|恣|縱也資四切二
2227.2|𣣌|≆說文曰戰見血曰傷亂或爲惛死而復生爲𣣌又七利切
2228.1|次|次第也亦三宿曰次又姓吕氏春秋荆有勇士次非七四切九
2228.2|䳐|鳥名似梟人面山居所經國國必亡出山海經
2228.3|佽|佽飛漢武官名又助也利也代也遞也及也
2228.4|䰍|[⊟髟黍/䰍]以漆塗器
2228.5|絘|績所未緝者
2228.6|𩾔|鳥名
2228.7|𧊒|蟲似蜘蛛
2228.8|𣣌|又資四切義見上文
2228.9|䯸|髮也
2229.1|懿|美也大也温柔聖克也又姓[-/後秦錄有吏部郎懿橫]秦録有吏部[-/熱]懿横乙兾切七
2229.2|饐|食傷熟也
2229.3|㙪|隂皃
2229.4|欭|喑欭歎也
2229.5|鷧|鷧鸕鶿鳥
2229.6|撎|拜舉手左傳注云若今之揖
2229.7|亄|貪也
2230.1|四|≆說文曰隂數也象四分之形息利切十四
2230.2|亖|籀文
2230.4|肆|陳也恣也極也放也≆說文从隶極陳也又姓何氏姓苑有漁陽太守肆敏
2230.5|𩬶|上同
2230.6|柶|角匕大喪用之
2230.7|泗|水名在魯≆說文曰受沛水東入淮又涕泗也
2230.8|牭|牛四歳
2230.9|𧳙|爾雅云狸子𧳙
2230.10|㣈|䑕名≆說文曰㣇屬㣇羊至切俗作𨽼
2230.11|駟|一乗四馬
2230.12|𦞤|腦蓋
2230.13|蕼|堇也≆說文曰赤蕼也
2230.14|肂|埋棺坎下
2230.?|𦉭|古文
2231.1|器|器皿史記曰舜作什器於壽丘又姓出姓苑去冀切一
2232.1|季|昆季也又少也小稱也亦姓左傳魯有季友又漢複姓四氏晉有唐邑大夫季連齊有〾鬼方氏第六子名季連其後氏焉晉有祁邑大夫季瓜忽宋有季隨逢丗本云周有八士季隨季騧之後騧或作瓜又有魯大夫齊季窺昔齊公子季奔于楚楚遂号爲齊季氏居悸切二
2232.2|瞡|視皃
2233.1|鼻|≆說文曰引气自[卑/畀]也毗至切十
2233.2|比|近也又阿黨也又房脂必履扶必三切
2233.3|枇|細櫛
2233.4|𤹝|足氣不[生/至]
2233.5|坒|地相次[坒/比]也亦音邲
2233.6|襣|司馬相如著犢襣裩
2233.7|䃾|以豚祠司命也
2233.8|䫁|首[也/子]
2233.9|䑄|盛也
2233.10|芘|草名
2234.1|䁤|恚視也香季切三
2234.2|婎|醜也又許葵切
2234.3|睢|恣睢暴戾又許葵切
2235.1|痹|腳冷濕病必至切六
2235.2|畀|与也
2235.3|庇|庇廕
2235.4|𦸣|[⊟艹𢈷/𦸣]鼠莞可爲席
2235.5|䃾|以豚祠司命也
2235.6|比|近也倂也
2236.1|萃|集也聚也秦醉切六
2236.2|顇|顦顇
2236.3|悴|憔悴憂愁
2236.4|㱖|止㱖
2236.5|䆊|稻和黏也
2236.6|瘁|病也
2237.1|地|土地≆說文曰元气初分輕淸陽爲天重濁隂爲地萬物所陳𠛱也元命包曰地者易也言養萬物懷任交易變化含吐應節[故立字亦從水土者爲地/故其立字土力於一者爲地]又虜複姓有地連氏地倫氏徒四切二
2237.2|墬|籀文
2238.1|齂|鼻息也虚器切六
2238.2|㕧|呻也又火尸切
2238.3|屓|贔屓
2238.4|呬|息也又丑致切隂知也
2238.5|𤡬|夏后氏有澆𤡬寒浞子名
2238.6|䨳|≆說文云見雨而止息曰䨳
2239.1|肄|習也嫩條也羊至切八
2239.2|殔|釋名曰假葬於道曰殔≆說文云瘞也
2239.3|㡼|倉也
2239.4|貤|重物次第
2239.5|勩|勞也
2239.6|隶|本也及也又音代
2239.7|㣇|≆說文曰脩豪獸一曰河内名豕也又徒計切爾雅作貄
2239.8|𥿫|重多
2240.1|示|垂示神至切五
2240.2|諡|易[曰/名]又申也≆說文作謚
2240.3|謚|上同又音益
2240.4|眎|呈也
2240.5|貤|重物次第
2241.1|自|從也用也由也率也疾二切二
2241.2|嫉|妬也又音疾
2242.1|墜|落也直類切三
2242.2|懟|怨也
2242.3|鎚|好銅半熟
2243.1|出|尺類切又昌律切一
2244.1|遺|贈也以醉切又音惟七
2244.2|𤀷|𤀷淸侯出漢書王子侯表
2244.3|𢣘|忘也出廣雅
2244.4|蜼|爾雅曰蜼仰鼻而長尾[雄/蜼]似獮猴鼻露向上尾長數尺末有歧雨即自縣於樹以尾塞鼻又余救切
2244.5|瞶|目疾
2244.6|𧔥|[𧌘/蜰]𧔥
2244.7|䗽|蛘䗽蟲名
2245.1|侐|靜也詩云閟宫有侐火季切又火逼切一
2246.1|轛|車横[軫/軨]追萃切一
2247.1|痓|惡也充自切一
2248.1|屍|似皴皃也矢利切二[䛈/詄]
2248.2|䛈|䛈忘
2249.1|㿷|粟體楚愧切一
2250.1|㽷|病皃釋類切二
2250.2|𥤼|方言云深也趙魏閒語
2251.1|志|意慕也詩云在心爲志爾雅曰骨鏃不翦羽謂之志職吏切七
2251.2|娡|有莘氏之女[𩩌/𩨬]娶之謂之女娡
2251.3|䓌|逺䓌
2251.4|誌|記誌
2251.5|痣|黒子
2251.6|織|織文錦綺屬又音職
2251.7|識|標識見禮本音式
2252.1|值|持也措也捨也當也直吏切五
2252.2|植|種也又巿力切
2252.3|治|理也又丈之切
2252.4|㨁|㨁投
2252.5|𠍜|或也
2253.1|寺|寺者司也官之所止有九寺釋名曰寺嗣也治事者相嗣續於其内又漢西域白馬駝經來初止於鴻臚寺遂取寺名剏置白馬寺样吏切五
2253.2|嗣|繼也又姓風俗通云衞嗣君後
2253.3|孠|古文
2253.4|飤|食也
2253.5|飼|上同
2254.1|蛓|蛓毛蟲有毒七吏切四蚝螆
2254.2|蚝|[同上]
2254.3|螆|[同上]
2254.4|𧉠|並上同
2255.1|笥|篋也圎曰簞方曰笥竹器也相吏切四
2255.2|伺|伺候也察也
2255.3|思|念也又音司
2255.4|覗|覗[覻/覰]也
2256.1|試|用也式吏切四
2256.2|弑|大逆亦作殺
2256.3|幟|旗幟又音熾
2256.4|僿|史記云小人以僿
2257.1|胾|大臠也側吏切六
2257.2|椔|木立死亦作[檣/椔]
2257.3|事|事刄又作剚倳
2257.4|剚|上同
2257.5|倳|上同又置也
2257.6|鶅|東方雉名又音甾
2258.1|吏|≆說文曰治人者也力置切二
2258.2|𢟤|憂也
2259.1|字|春秋≆說題辝曰字者飾也≆說文乳也又愛也疾置切六
2259.2|牸|牝牛
2259.3|孳|孳尾乳化曰孳交接曰尾
2259.4|茡|爾雅曰茡麻母郭璞云苴麻成子者
2259.5|芓|上同
2259.6|孖|雙生子又音咨
2260.1|眙|[直/住]視丑吏切五
2260.2|佁|佁儗不前
2260.3|䰡|癘〾鬼
2260.4|𦥊|忿戾
2260.5|誺|不知
2261.1|餌|食也≆說文粉餠也仍吏切十六
2261.2|𩱓|上同
2261.3|珥|耳飾
2261.4|衈|開刑書殺雞血祭名周禮注云割牲耳血及毛祭以爲刉衈
2261.5|毦|𣰉毦羽毛飾也
2261.6|咡|口吻
2261.7|刵|𢧵耳
2261.8|佴|次也
2261.9|誀|誘也
2261.10|洱|水名
2261.11|䎶|以牲吿神神欲聽曰䎶也
2261.12|㛅|女字
2261.13|䏪|筋[健/腱]
2261.14|䣵|重釀
2261.15|眲|耳目不相信也
2261.16|𦖢|聽音不敢言也
2262.1|𩢲|疾也踈吏切七
2262.2|駛|疾也踈吏切七
2262.3|𣳪|水名在河南
2262.4|𧳅|郭璞曰今江東呼貉爲𧲱𧳅
2262.5|𩰢|[列/烈]也
2262.6|𨽄|山阜突也
2262.7|使|穴也
2263.1|廁|≆說文圊也釋名曰廁雜也言人雜廁其上也又閒也次也初吏切一
2264.1|異|奇也≆說文分也羊吏切七
2264.2|异|异哉歎也退也舉也
2264.3|潩|水名在河南密縣出文字音義
2264.4|食|人名漢有酈食其又音蝕
2264.5|巳|過事語辝又去也弃也成也
2264.6|䔬|連翹草名
2264.7|廙|恭也敬也
2265.1|置|安置也驛也設也≆說文赦也陟吏切二
2265.2|𢐂|青州呼彈弓
2266.1|侍|近也從也承也時吏切三
2266.2|蒔|種蒔
2266.3|秲|上同
2267.1|事|使也立也由也鉏吏切又側吏切二
2267.2|𩛌|玉篇云嗜食
2268.1|忌|忌諱又畏也敬也止也憎惡也亦姓周公忌父之後出風俗通渠記切十三
2268.2|𨙬|古縣名在襄陽
2268.3|惎|敎也一曰謀也≆說文毒也
2268.4|䋟|[⊟紀心/䋟]連針
2268.5|鱀|魚名又音臮
2268.6|鵋|鵋䳢鵂鶹鳥今之角䲭
2268.7|𧳙|狸子也又音四
2268.8|誋|吿也信也≆說文[誠/誡]也
2268.9|諅|志也≆說文忌也周書曰上不諅于凶德
2268.10|梞|梞柎
2268.11|畁|舉也≆說文音其
2268.12|帺|繫也又音其
2268.13|𥭜|竹名
2269.1|熾|盛也昌志切八
2269.2|饎|方言云熟食也≆說文云酒食也
2269.3|𩜮|≆說文同上
2269.4|糦|大祭亦稷也≆說文同上
2269.5|幟|又音試音志
2269.6|𢨒|赤土
2269.7|哆|哆聲
2269.8|埴|黏土
2270.1|意|志也又姓於記切四
2270.2|鷾|鷾鴯𤣥鳥也出莊子
2270.3|𠃸|[𠃸/亄]貪也又音乙
2270.4|䵝|深黒
2271.1|記|記志也≆說文䟽也居吏切一
2272.1|憙|好也許記切二
2272.2|嬉|可嬉美姿顏也又音熙
2273.1|䰯|恐也魚記切六
2273.2|豙|豕怒毛豎也出≆說文
2273.3|㘈|唭㘈無聞見也
2273.4|譺|啁譺
2273.5|㽈|大甖
2273.6|儗|佁儗不前
2274.1|亟|數也遽也去吏切又紀力切三
2274.2|唭|唭㘈無聞見也
2274.3|䀈|䀈居獸名似蝟而赤尾
2275.1|未|辰名爾雅曰太歳在未曰協洽無沸切八
2275.2|味|五味酸醎甘苦辛周禮瘍醫以酸養骨以辛養筋以醎養脉以苦養氣以甘養肉以滑養竅
2275.3|菋|五味子藥名五行之精
2275.4|𩑵|面前
2275.5|䊊|饘也亦作𥹹
2275.6|沬|水名
2275.7|鮇|魚名
2275.8|𡶎|山名
2276.1|貴|尊也髙也釋名曰貴歸也物所歸仰也≆說文作䝿亦姓出自陸終之後風俗通有貴遷爲廬江太守居胃切三
2276.2|瞶|極視
2276.3|𠐽|使也
2277.1|胃|腸胃≆說文作𦞅穀府也于貴切十七
2277.2|謂|言也吿也≆說文報也
2277.3|㥜|怫㥜不安也
2277.4|媦|楚人呼妹公羊傳曰楚王之妻媦
2277.5|𦩝|運船
2277.6|緯|經緯又姓
2277.7|彚|類也≆說文作𢑯蟲也似豪豬而小爾雅曰彚毛刺是也
2277.8|蝟|≆說文同上
2277.9|渭|水名亦州名書曰終南敦物至于鳥䑕鳥䑕山名渭所出也秦伐義渠始置隴西郡後魏莊帝置渭州因水爲名也
2277.10|煟|火光
2277.11|𩹂|魚名山海經曰樂游之山桃水多𩹂魚似蛇而四足
2277.12|𨾂|獸似䑕
2277.13|緭|緭繒也
2277.14|𢍚|草木𤱿孛也
2277.15|𦳢|草名
2277.16|䬑|大風
2277.17|圍|繞也又音韋
2278.1|魏|魏闕又州名夏觀扈之國春秋時晉地秦爲東郡隋爲武陽郡武德初平竇建德改置魏州亦姓本自周武王母弟受封於畢至畢萬仕晉封魏城後因氏焉出鉅鹿任城二望魚貴切二
2278.2|犩|犪牛肉數千斤又魚歸切
2279.1|沸|詩曰觱沸[濫/檻]泉箋云觱沸者謂泉涌出皃方味切十一
2279.2|疿|熱生小瘡
2279.3|芾|毛萇詩傳曰蔽芾小皃
2279.4|茀|上同
2279.5|誹|謗人又音非
2279.6|鯡|魚子
2279.7|㹃|覆耕
2279.8|𩰾|湯𩰾
2279.9|𧙂|蔽膝
2279.10|䛍|言急
2279.11|䟛|行疾
2280.1|費|耗也惠也芳未切又房未冰備二切六
2280.2|髴|髣髴
2280.3|靅|靉靅雲布狀也
2280.4|𣙿|木名
2280.5|昲|日光又物乾也
2280.6|䊧|失氣
2281.1|𥽂|細米丘畏切三
2281.2|䙡|䙡[細/紐]
2281.3|𧝷|俗
2282.1|尉|候也≆說文作㷉云从上案下也
2282.2|㷉|出≆說文
2282.3|熨|俗見上注
2282.4|慰|安慰
2282.5|畏|畏懼
2282.6|罻|罻網
2282.7|犚|牛也
2282.8|蔚|茺蔚
2282.9|螱|飛蟻
2282.10|𧕈|上同
2282.11|褽|衣袵也
2282.12|䲁|衣袵也
2283.1|諱|≆說文誋也許貴切四
2283.2|卉|草揔名詩曰卉木萋萋又音虺
2283.3|芔|古文
2283.4|泋|水波汶也
2284.1|𥝋|獸名≆說文曰周成王時州靡國獻𥝋人身反踵自𥬇𥬇即上脣掩其目食人北方謂之土螻爾雅曰狒狒如人被髮迅走一名梟羊俗謂之山都今交州南康山中有之郭璞讃云狒狒怪獸披髮握竹獲人則𥬇脣蔽其目終乃號咷反爲我戮扶[涕/沸]切二十四
2284.2|𤲳|並上同
2284.3|狒|並上同
2284.4|㵒|㵒渭水溢
2284.5|腓|又音肥
2284.6|怫|怫㥜又扶物切
2284.7|菲|菜可食又霏斐二音
2284.8|屝|草屩黃帝臣於則所造也
2284.9|蜚|蜚盧蟲也一名蜰即負盤臭蟲也又獸名山海經曰蜚如牛白首一目蛇尾行水則竭行草則枯見則有兵役郭璞讃云蜚之[無/爲]名體似無害所經枯竭甚於鴆厲萬物攸懼思𠇍遐逝
2284.10|𧕿|上同
2284.11|䨾|隱也陋也
2284.12|翡|赤羽雀也
2284.13|𡌦|塵也
2284.14|萉|枲屬
2284.15|𩇪|𩇪隱
2284.16|痱|熱瘡
2284.17|䠊|刖足亦作剕
2284.18|㔗|壯勇之皃
2284.19|䆏|稻不黏也
2284.20|費|姓也夏禹之後出江夏後漢汝南費長房孫盛蜀譜云益州諸費有名位者多又後魏書費連氏後改爲費氏
2284.21|𧌘|[𧌘/蜰]𧌘𧔥神蛇
2284.22|𥄱|目不明或作䀟
2284.23|黂|爾雅曰黂枲實禮曰苴麻之有黂又音肥
2284.24|蟦|𧓉螬蟲也
2285.1|旣|巳也盡也又姓吳王夫旣之後居豙切七
2285.2|曁|諸曁縣在越州又其冀切
2285.3|禨|福祥
2285.4|漑|漑灌又古代切
2285.5|𣢆|幸也不便言也
2285.6|旡|飲食逆氣不得息也
2285.7|蔇|≆說文曰艸多皃
2286.1|毅|果敢也魚旣切七
2286.2|𢖫|怒也
2286.3|豙|豕怒毛豎也
2286.4|𧅙|≆說文曰煎茱萸也
2286.5|藙|上同
2286.6|顡|≆說文曰癡顡不聦明也
2286.7|䉨|竹名
2287.1|氣|氣息也去旣切≆說文本音欷五
2287.2|炁|同上出道書
2287.3|气|与人物也≆說文曰雲气也今作乞又去訖切
2287.4|盵|[盵/㫓]姓也出纂文
2287.5|䀈|䀈居獸似蝟尾赤也
2288.1|欷|歔欷許旣切十八
2288.2|唏|啼也
2288.3|塈|仰塗
2288.4|愾|大息也又苦愛切
2288.5|氣|≆說文曰饋客芻米春秋傳曰齊人來氣諸侯餼
2288.6|餼|並上同見≆說文
2288.7|䊠|怒戰
2288.8|鎎|怒戰
2288.9|𢟪|息也
2288.10|熂|燹火
2288.11|黖|黖菲黑也
2288.12|霼|靉霼雲狀
2288.13|摡|拭也
2288.14|䀈|獸名又音氣
2288.15|𧱲|豕息
